feature,job,race/ethnicity,sex,top_ranked_perc,top_impact_ratio,bottom_ranked_perc,model
ages,Talent Acquisition Specialist,,,0.0,0.0,0.12333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0,0.0,0.48,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0,0.0,0.22666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.023333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.05,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.008333333333333333,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.051666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.03666666666666667,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.12333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.48,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.22666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.023333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.05,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.008333333333333333,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.051666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.03666666666666667,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.12333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.48,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.0016666666666666668,0.003717472118959108,0.22666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.023333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.05,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.008333333333333333,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.051666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.03666666666666667,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.12333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.48,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.4483333333333333,1.0,0.22666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.023333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.05,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.008333333333333333,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.051666666666666666,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.03666666666666667,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.12333333333333334,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.48,gpt-3.5-turbo
ages,Talent Acquisition Specialist,,,0.08833333333333333,0.19702602230483274,0.22666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.31333333333333335,0.7315175097276265,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.07833333333333334,0.18287937743190663,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.03666666666666667,0.08560311284046693,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0033333333333333335,0.007782101167315175,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.0016666666666666668,0.0038910505836575876,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.005,0.011673151750972763,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.42833333333333334,1.0,0.215,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.03166666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.11666666666666667,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.023333333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.045,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.016666666666666666,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.14833333333333334,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.4033333333333333,gpt-3.5-turbo
ages,Lehrperson Primarschule,,,0.13333333333333333,0.311284046692607,0.215,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.3283333333333333,1.0,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.16666666666666666,0.5076142131979695,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.10166666666666667,0.30964467005076146,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.005,0.015228426395939087,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.028333333333333332,0.08629441624365482,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.043333333333333335,0.1319796954314721,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.265,0.8071065989847717,0.19666666666666666,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.06,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.09,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.04833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.07833333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.065,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.15833333333333333,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.30333333333333334,gpt-3.5-turbo
ages,Sales Consultant Software,,,0.06166666666666667,0.18781725888324874,0.19666666666666666,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.275,0.7268722466960352,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.08833333333333333,0.23348017621145373,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.02666666666666667,0.07048458149779736,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.0,0.0,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.01,0.02643171806167401,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.37833333333333335,1.0,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.03666666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.11333333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.04,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.056666666666666664,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.03166666666666667,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.155,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.4533333333333333,gpt-3.5-turbo
ages,Kaufmann_Kauffrau,,,0.22166666666666668,0.5859030837004405,0.11333333333333333,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.075,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.135,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.07666666666666666,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.10166666666666667,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.09,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.125,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.235,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.24333333333333335,0.7373737373737373,0.16166666666666665,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.075,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.135,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.07666666666666666,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.10166666666666667,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.09,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.125,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.235,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.085,0.25757575757575757,0.16166666666666665,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.075,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.135,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.07666666666666666,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.10166666666666667,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.09,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.125,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.235,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.065,0.19696969696969696,0.16166666666666665,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.075,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.135,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.07666666666666666,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.10166666666666667,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.09,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.125,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.235,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.008333333333333333,0.025252525252525252,0.16166666666666665,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.011666666666666667,0.03535353535353535,0.075,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.011666666666666667,0.03535353535353535,0.135,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.011666666666666667,0.03535353535353535,0.07666666666666666,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.011666666666666667,0.03535353535353535,0.10166666666666667,gpt-3.5-turbo
ages,Detailhandelsfachfrau_mann,,,0.011666666666666667,0.03535353535353535,0.09,gpt-3.5-turbo
